Date:	Status:	Description:
12/28/2020 02:07:22 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:07:22 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:07:22 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:07:23 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:07:23 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:RZNvUmEDSY6qbz80KQ65+WbUoeM=
12/28/2020 02:07:38 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:07:38 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:07:38 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:07:38 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:07:39 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:07:39 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:1KoMdiCjjTMD2eeO0b2Yfn66IRA=
12/28/2020 02:07:54 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:07:54 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:07:54 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15390 ms)"}
12/28/2020 02:07:54 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:07:55 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:07:55 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:+Skd/XQwYnnz2JSaiZu9m+7Y6Ks=
12/28/2020 02:08:10 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:08:10 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:08:10 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:08:10 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:08:11 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:08:11 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:Fa9gQkAKXc31Exb07B3DpWp9RZ4=
12/28/2020 02:08:26 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:08:26 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:08:26 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:08:26 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:08:27 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:08:27 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:FmILTk6qVo7ABvrJc/O5YGTy9lU=
12/28/2020 02:08:43 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:08:43 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:08:43 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 02:08:43 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:08:43 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:08:43 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:bZXH3bjRbyHtguBD79ufwdFWYs8=
12/28/2020 02:08:59 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:08:59 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:08:59 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 02:08:59 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:08:59 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:08:59 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:yqskPx7slS/L6WkwVMOr3OnHoqs=
12/28/2020 02:09:15 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:09:15 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:09:15 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 02:09:15 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:09:15 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:09:15 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:FbL+YGyWWlHf9Mku17YO79SAFBs=
12/28/2020 02:09:31 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:09:31 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:09:31 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 02:09:31 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:09:31 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:09:31 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:mlIawwDHcFHU1w0AJ7S7aySVXeo=
12/28/2020 02:09:47 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:09:47 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:09:47 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15610 ms)"}
12/28/2020 02:09:47 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:09:47 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:09:47 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:t3Di/dgaAB7Qm1vi4120zSJhff0=
12/28/2020 02:10:03 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:10:03 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:10:03 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 02:10:03 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:10:03 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:10:03 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:VqsrdMPxDaDO2k5LxdGkGd/jjjk=
12/28/2020 02:10:18 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:10:18 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:10:18 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/28/2020 02:10:18 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:10:19 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:10:19 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:kXI+5ng7CrQBheuXP0ekIYqDW9g=
12/28/2020 02:10:34 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:10:34 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:10:34 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15110 ms)"}
12/28/2020 02:10:34 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:10:35 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:10:35 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:D68AjpYz+31CPMDXet72EiunaMM=
12/28/2020 02:10:50 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:10:50 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:10:50 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15360 ms)"}
12/28/2020 02:10:50 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:10:51 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:10:51 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:jQ/GfavgTsYKSAM8AZI/8imknzY=
12/28/2020 02:11:06 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:11:06 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:11:06 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:11:06 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:11:07 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:11:07 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:ixHCp7av3zgQxAIZYQfofuJyLJc=
12/28/2020 02:11:22 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:11:22 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:11:22 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:11:22 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:11:23 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:11:23 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:aVblC9tTfWm9TseD5H7oPX3BMuI=
12/28/2020 02:11:38 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:11:38 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:11:38 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:11:38 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:11:39 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:11:39 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:a+rRIs+pJ3uAr44P9tZtL0KH1zs=
12/28/2020 02:11:54 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:11:54 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:11:54 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:11:54 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:11:55 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:11:55 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:5iBcA82naRBcMBBQxh3BdOm4rw8=
12/28/2020 02:12:10 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:12:10 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:12:10 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:12:10 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:12:11 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:12:11 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:7UmDGbYkQJSiYifa4klHwzBZ0QA=
12/28/2020 02:12:26 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:12:26 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:12:26 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:12:26 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:12:27 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:12:27 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:fGB5c6rdjVsL8GNnhwx8a8ilQEw=
12/28/2020 02:12:42 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:12:42 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:12:42 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:12:42 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:12:43 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:12:43 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:WDFHQplOYYs2ai7v/rytGMOhfUE=
12/28/2020 02:12:58 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:12:58 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:12:58 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:12:58 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:12:59 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:12:59 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:cLrmPIw/lcNGMs880ewf8WXN25Y=
12/28/2020 02:13:14 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:13:14 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:13:14 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15360 ms)"}
12/28/2020 02:13:14 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:13:15 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:13:15 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:AOZVfMFEvZiU54XiIEZNym67l94=
12/28/2020 02:13:30 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:13:30 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:13:30 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15391 ms)"}
12/28/2020 02:13:30 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:13:31 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:13:31 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:y5PnHiWDRxTZ2O6/quskCGnpE+A=
12/28/2020 02:13:46 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:13:46 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:13:46 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15391 ms)"}
12/28/2020 02:13:46 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:13:47 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:13:47 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:DDHIYBOtjVy+E2pNnrTU0KDg4jU=
12/28/2020 02:14:02 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:14:02 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:14:02 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:14:02 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:14:03 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:14:03 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:B3AGGWnmqIOV4FUkPGcODvf7ILY=
12/28/2020 02:14:18 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:14:18 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:14:18 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:14:18 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:14:19 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:14:19 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:4ekxHM1pblutCTgFm4nZh+sPUu8=
12/28/2020 02:14:34 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:14:34 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:14:34 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:14:34 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:14:35 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:14:35 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:fNIrSEBxhWbb3t6sDAu7FKjkQWY=
12/28/2020 02:14:50 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:14:50 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:14:50 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:14:50 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:14:51 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:14:51 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:RaECzyGrwVu9ux2LT5is/YJFoOM=
12/28/2020 02:15:07 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:15:07 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:15:07 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 02:15:07 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:15:07 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:15:07 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:kuY4r4UoUWM8VVHOhwIs9aLi3S4=
12/28/2020 02:15:23 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:15:23 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:15:23 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15609 ms)"}
12/28/2020 02:15:23 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:15:23 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:15:23 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:Ehb1JH+hFRHExFKCkAXQTNl5Pms=
12/28/2020 02:15:39 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:15:39 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:15:39 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15609 ms)"}
12/28/2020 02:15:39 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:15:39 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:15:39 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:T93615qLuUiSCEu8xm1tJKVN+4w=
12/28/2020 02:15:55 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:15:55 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:15:55 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 02:15:55 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:15:55 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:15:55 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:SDpuiH6pRuC5AhjeSZmhoAFecxA=
12/28/2020 02:16:11 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:16:11 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:16:11 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15609 ms)"}
12/28/2020 02:16:11 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:16:11 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:16:11 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:TRCEJVJfL3ctbgCxDABY+MGrtV0=
12/28/2020 02:16:27 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:16:27 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:16:27 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/28/2020 02:16:27 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:16:27 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:16:27 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:qyO+h9PqKbKLmIXPORU32/cCNDo=
12/28/2020 02:16:42 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:16:42 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:16:42 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15109 ms)"}
12/28/2020 02:16:42 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:16:43 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:16:43 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:z/H7TjtLUYwLPKVB/KOtHWqns48=
12/28/2020 02:16:58 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:16:58 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:16:58 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15109 ms)"}
12/28/2020 02:16:58 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:16:59 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:16:59 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:hDEtHFf4Uu+fp7mHfRtJCfrGaJw=
12/28/2020 02:17:14 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:17:14 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:17:14 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/28/2020 02:17:14 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:17:15 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:17:15 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:4SkFmdTCuHI3rYK/d78SEbxsuec=
12/28/2020 02:17:30 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:17:30 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:17:30 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/28/2020 02:17:30 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:17:31 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:17:31 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:J8+SMbZl5HClCoWh3AhBsWCGRew=
12/28/2020 02:17:46 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:17:46 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:17:46 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/28/2020 02:17:46 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:17:47 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:17:47 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:dhd4IDhZVgW+Kfut8D6emNy1M/0=
12/28/2020 02:18:02 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:18:02 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:18:02 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/28/2020 02:18:02 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:18:03 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:18:03 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:VFkOhHrr3JoA07NdMChKDQdq834=
12/28/2020 02:18:18 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:18:18 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:18:18 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/28/2020 02:18:18 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:18:19 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/28/2020 02:18:19 AM	Warning	AWS 1afc18981fc94df88c9de95a67464f90:jK7jQssXbV4w/u3OeIuxI1On03E=
12/28/2020 02:18:34 AM	Error	Status Code : GatewayTimeout
12/28/2020 02:18:34 AM	Error	Status Description : Gateway Timeout
12/28/2020 02:18:34 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/28/2020 02:18:34 AM	Success	Running RFIDEncoder demo code
12/28/2020 02:18:35 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
