Date:	Status:	Description:
12/27/2020 03:27:34 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:27:34 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:27:34 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15609 ms)"}
12/27/2020 03:27:34 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:27:34 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:27:35 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:Tnpe3bCy8W1kAANlsFXb8kFBy0w=
12/27/2020 03:27:50 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:27:50 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:27:50 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 03:27:50 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:27:51 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:27:51 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:L+XG/nRiArJFGLIHUKGnMeWq1CY=
12/27/2020 03:28:06 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:28:06 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:28:06 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 03:28:06 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:28:07 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:28:07 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:ZnLF6f+RpY1+e8ozb9sSeuRcT2E=
12/27/2020 03:28:22 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:28:22 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:28:22 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 03:28:22 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:28:23 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:28:23 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:Z84ACyt9Hbb+dX+SSYQ2qL1hThk=
12/27/2020 03:28:38 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:28:38 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:28:38 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 03:28:38 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:28:39 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:28:39 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:OoAVopWnp6/pPl60wmHbFxFubf4=
12/27/2020 03:28:54 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:28:54 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:28:54 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 03:28:54 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:28:55 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:28:55 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:6rZvWzUMel5BZHaYOBEMVluTXt8=
12/27/2020 03:29:10 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:29:10 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:29:10 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 03:29:10 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:29:11 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:29:11 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:wjLM7ZoZPriR7z5mP5JdnUIHLqA=
12/27/2020 03:29:26 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:29:26 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:29:26 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15109 ms)"}
12/27/2020 03:29:26 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:29:27 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:29:27 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:sGbgo4DSsu75tTx5VIoxvLlOdO8=
12/27/2020 03:29:42 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:29:42 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:29:42 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 03:29:42 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:29:43 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:29:43 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:goeDf1BPzLVQK8NYl6wFcU0+FQ0=
12/27/2020 03:29:58 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:29:58 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:29:58 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/27/2020 03:29:58 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:29:59 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:29:59 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:X/CkO6g2Q6/TOLhi7AHejbBLKDI=
12/27/2020 03:30:14 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:30:14 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:30:14 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:30:14 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:30:15 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:30:15 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:ZqCzCw9O3AMobjy6T4dvxt3Uy8c=
12/27/2020 03:30:30 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:30:30 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:30:30 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15390 ms)"}
12/27/2020 03:30:30 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:30:31 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:30:31 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:slXxPA4QY92bVwMTRiEF6dDuCs0=
12/27/2020 03:30:46 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:30:46 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:30:46 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:30:46 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:30:47 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:30:47 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:K0HSGTbmVIKlGko0Jo8lSz4Ae0s=
12/27/2020 03:31:02 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:31:02 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:31:02 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:31:02 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:31:03 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:31:03 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:5WJuPMVhCQwWpyOT3ngwL022Eto=
12/27/2020 03:31:18 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:31:18 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:31:18 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15360 ms)"}
12/27/2020 03:31:18 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:31:19 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:31:19 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:QXJFrDw/Cw436zKmzqG5HUO9ISk=
12/27/2020 03:31:34 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:31:34 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:31:34 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:31:34 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:31:35 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:31:35 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:bM7DdegBHU5gb+lK7I8HqrIh0os=
12/27/2020 03:31:50 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:31:50 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:31:50 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:31:50 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:31:51 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:31:51 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:hF7/1CfcvkSp55FTISKP4K5amp8=
12/27/2020 03:32:06 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:32:06 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:32:06 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15360 ms)"}
12/27/2020 03:32:06 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:32:07 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:32:07 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:24tpZQR8XxL2C0HmKXLho7CQLus=
12/27/2020 03:32:22 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:32:22 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:32:22 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15360 ms)"}
12/27/2020 03:32:22 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:32:23 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:32:23 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:65NMjVoNQtgFOqMUfr6dzhmqJas=
12/27/2020 03:32:38 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:32:38 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:32:38 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:32:38 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:32:39 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:32:39 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:eZHPizN+b+EX4RTGN3sDhRVgZH8=
12/27/2020 03:32:54 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:32:54 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:32:54 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 03:32:54 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:32:55 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:32:55 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:Q5P2KuIkvRnzDJxB2fHIjaqJ55I=
12/27/2020 03:33:10 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:33:10 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:33:10 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/27/2020 03:33:10 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:33:11 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:33:11 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:gycf4TIkgJBEyoOLwuXJzbS9aUA=
12/27/2020 03:33:26 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:33:26 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:33:26 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15110 ms)"}
12/27/2020 03:33:26 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:33:27 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:33:27 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:w+z2Sxt6IF9j64kfRJk95A8AuY8=
12/27/2020 03:33:42 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:33:42 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:33:42 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 03:33:42 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:33:43 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:33:43 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:PM5/yERHyDIJ7kUdvNXREXcC/qw=
12/27/2020 03:33:58 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:33:58 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:33:58 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 03:33:58 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:33:59 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:33:59 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:enW85pHEN+RenzQa9MQDW2jHv3k=
12/27/2020 03:34:14 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:34:14 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:34:14 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15109 ms)"}
12/27/2020 03:34:14 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:34:15 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:34:15 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:Cwv8I1kCGrh1QvVrm63YcDfefH8=
12/27/2020 03:34:30 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:34:30 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:34:30 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 03:34:30 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:34:31 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:34:31 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:3fK74fCUKfVgjNRzZq/Go9dUm0g=
12/27/2020 03:34:46 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:34:46 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:34:46 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 03:34:46 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:34:47 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:34:47 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:G7ZWZN8GrYhvjWK0PrQGPhZeKVQ=
12/27/2020 03:35:02 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:35:02 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:35:02 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15141 ms)"}
12/27/2020 03:35:02 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:35:03 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:35:03 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:ryo472WAfXPllTjR7cuoBpvA+hs=
12/27/2020 03:35:18 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:35:18 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:35:18 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15125 ms)"}
12/27/2020 03:35:18 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:35:19 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:35:19 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:WZn56UOeWEgW3OVMRA+H398fEYg=
12/27/2020 03:35:34 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:35:34 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:35:34 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:35:34 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:35:35 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:35:35 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:EfQ/lJkHwNDYP2B/trcBzsnven4=
12/27/2020 03:35:50 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:35:50 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:35:50 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:35:50 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:35:51 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:35:51 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:4TMKHg/2fNyHlssPG8fSyCVXdfs=
12/27/2020 03:36:06 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:36:06 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:36:06 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:36:06 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:36:07 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:36:07 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:PFKHKPyCG4XX0pw+G2GCFrwrhCg=
12/27/2020 03:36:22 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:36:22 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:36:22 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:36:22 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:36:23 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:36:23 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:OVDK/3l0IyWfbRd/DbhZ0kgI4hk=
12/27/2020 03:36:38 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:36:38 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:36:38 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:36:38 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:36:39 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:36:39 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:U8Tc8peSH3eGN4JXpwJ/6D7w2JA=
12/27/2020 03:36:54 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:36:54 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:36:54 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:36:54 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:36:55 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:36:55 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:pxi7x1X+M3VSFUvx9tc5bjyZDhM=
12/27/2020 03:37:10 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:37:10 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:37:10 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:37:10 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:37:11 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:37:11 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:gTKSt2wfaAeWvHAmt9W3vCT9esU=
12/27/2020 03:37:26 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:37:26 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:37:26 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:37:26 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:37:27 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:37:27 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:slzwvDkpwRbMas+RjifeooNij5c=
12/27/2020 03:37:42 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:37:42 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:37:42 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:37:42 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:37:43 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:37:43 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:zmpG++Sw17Y0zB5p0fAK6Rr0Kwk=
12/27/2020 03:37:58 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:37:58 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:37:58 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15359 ms)"}
12/27/2020 03:37:58 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:37:59 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:37:59 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:TrS3+lHOnYCQCKQqocoNAGqLoIU=
12/27/2020 03:38:14 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:38:14 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:38:14 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15375 ms)"}
12/27/2020 03:38:14 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:38:15 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:38:15 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:Z6WCQKZ/v/2t+0KbEm2DWmj3Dvc=
12/27/2020 03:38:30 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:38:30 AM	Error	Status Description : Gateway Timeout
12/27/2020 03:38:30 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15391 ms)"}
12/27/2020 03:38:30 AM	Success	Running RFIDEncoder demo code
12/27/2020 03:38:31 AM	Failed	Unable to run TurnOff command. Reason: The port is closed.
12/27/2020 03:38:31 AM	Warning	AWS 8ce7d1200515482fb3051e129a4aac1e:yCg2RD8RG3Vn1CsoJ4B48BBST2k=
12/27/2020 03:38:46 AM	Error	Status Code : GatewayTimeout
12/27/2020 03:38:46 AM	Error	Status Description : Gateway Timeout
