Date:	Status:	Description:
12/01/2020 10:12:02 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:02 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:02 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:02 AM	Warning	VingCardReadTimer Elapsed
12/01/2020 10:12:02 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:03 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:03 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:03 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:03 AM	Warning	Enable Flag status: True
12/01/2020 10:12:03 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:03 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:03 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:03 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:03 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:03 AM	Success	Success execute dispenser code. Code: Enable
12/01/2020 10:12:03 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:04 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:04 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:04 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:04 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:04 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:04 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:04 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:04 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:04 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:04 AM	Success	Running command successfully: Arduino UpdateThreshold
12/01/2020 10:12:04 AM	Warning	Running EnableFailTimer
12/01/2020 10:12:07 AM	Warning	AWS 96379b253dfc4a6ebb63bce1973fddc3:bAslcpWcGgrcf4EO0utLvX5M7qM=
12/01/2020 10:12:14 AM	Warning	CREATE KEY REQUEST
12/01/2020 10:12:14 AM	Success	Response: {"credentialId":null,"cardHolder":"Auto-Added","surname":null,"givenName":null}
12/01/2020 10:12:14 AM	Warning	CREATE KEY REQUEST
12/01/2020 10:12:14 AM	Success	Response: {"credentialId":null,"cardHolder":null,"surname":"Auto-Added","givenName":"Auto-Added"}
12/01/2020 10:12:14 AM	Warning	CardHolder: Auto-Added Auto-Added
12/01/2020 10:12:14 AM	Warning	Valid card. Running success and capture card procedure.
12/01/2020 10:12:14 AM	Warning	Running ForceToStopFailTimer
12/01/2020 10:12:14 AM	Success	Running command successfully: Arduino TurnOn
12/01/2020 10:12:14 AM	Warning	Capture Flag status: True
12/01/2020 10:12:15 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:15 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:15 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:15 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:15 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:15 AM	Success	Success execute dispenser code. Code: Capture
12/01/2020 10:12:15 AM	Warning	Status Flag status: True
12/01/2020 10:12:15 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:15 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:15 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:15 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:16 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:16 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:16 AM	Success	Success execute dispenser code. Code: Status
12/01/2020 10:12:16 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:16 AM	Success	Running command successfully: Arduino TurnOff
12/01/2020 10:12:16 AM	Warning	Forbid Flag status: True
12/01/2020 10:12:16 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:16 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:16 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:16 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:16 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:16 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:16 AM	Success	Success execute dispenser code. Code: Forbid
12/01/2020 10:12:16 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:17 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:17 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:17 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:17 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:17 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:17 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:17 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:17 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:17 AM	Warning	VingCardReadTimer Elapsed
12/01/2020 10:12:17 AM	Warning	Enable Flag status: True
12/01/2020 10:12:17 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:18 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:18 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:18 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:18 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:18 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:18 AM	Success	Success execute dispenser code. Code: Enable
12/01/2020 10:12:18 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:18 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:18 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:18 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:19 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:19 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:19 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:19 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:19 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:19 AM	Warning	ReadingTimer Elapsed
12/01/2020 10:12:19 AM	Success	Running command successfully: Arduino UpdateThreshold
12/01/2020 10:12:19 AM	Warning	Running EnableFailTimer
12/01/2020 10:12:22 AM	Warning	AWS 96379b253dfc4a6ebb63bce1973fddc3:aI2HLQt89dBoEzvQ7ESRbJgLYQk=
12/01/2020 10:12:38 AM	Error	Status Code : GatewayTimeout
12/01/2020 10:12:38 AM	Error	Status Description : Gateway Timeout
12/02/2020 11:10:38 AM	Error	Response: {  "status" : 504,  "code" : 50402,  "resource" : null,  "properties" : [ ],  "message" : "No card on encoder.",  "developerMessage" : "No card on encoder. (Text match waiting for ReadCard after 15625 ms)"}
12/01/2020 11:10:45 AM	Warning	AWS 96379b253dfc4a6ebb63bce1973fddc3:Arv/uI3A0LD5VMJFyMH14N60kdQ=
